STATION,DATE,MONTH,LATITUDE,LONGITUDE,ELEVATION,NAME,AWND,AWND_ATTRIBUTES,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DP1X,DP1X_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,DYFG,DYFG_ATTRIBUTES,DYHF,DYHF_ATTRIBUTES,DYTS,DYTS_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HN01,HN01_ATTRIBUTES,HN02,HN02_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,HX01,HX01_ATTRIBUTES,HX02,HX02_ATTRIBUTES,LN01,LN01_ATTRIBUTES,LN02,LN02_ATTRIBUTES,LX01,LX01_ATTRIBUTES,LX02,LX02_ATTRIBUTES,MN01,MN01_ATTRIBUTES,MN02,MN02_ATTRIBUTES,MX01,MX01_ATTRIBUTES,MX02,MX02_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,PSUN,PSUN_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG ADJ,,,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES,TSUN,TSUN_ATTRIBUTES,WDF1,WDF1_ATTRIBUTES,WDF2,WDF2_ATTRIBUTES,WDF5,WDF5_ATTRIBUTES,WDFG,WDFG_ATTRIBUTES,WDFM,WDFM_ATTRIBUTES,WSF1,WSF1_ATTRIBUTES,WSF2,WSF2_ATTRIBUTES,WSF5,WSF5_ATTRIBUTES,WSFG,WSFG_ATTRIBUTES,WSFM,WSFM_ATTRIBUTES
USW00024127,1993-04,4,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4.2,",X",0,0,0,",0",13,",0",4,",0",0,",0",1,",0",1,",0",0,",0",3,",0",0,",0",2,",0",0,",0",2,,,,1,,-0.6,",0,14,",25,",,0,13,",51,",,0,12,",13.2,",,0,24,",21.7,",0,22,",3226.5,0,11.1,"1,,,0,0,2",11.7,"1,,,0,0,3",275.5,",0",19.4,"1,,,0,0,2",21.1,"1,,,0,0,3",3.9,"1,,,0,0,2",4.4,"1,,,0,0,3",10,"1,,,0,0,2",8.9,"1,,,0,0,3",7.3,"1,,,0,0,2",8,"1,,,0,0,3",15.7,"1,,,0,0,2",13.9,"1,,,0,0,3",39.3,",,,0",,,61,",,,0",9.15,-0.41,,,",0",15.11,",,,0",3.19,",,,0",15680,",X",,,,,,,315,",X",315,",X",,,,,,,21.1,",X",17.4,",X"
USW00024127,1993-05,5,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4.1,",X",57.5,0,57.5,",0",9,",0",7,",0",0,",0",0,",0",1,",0",0,",0",0,",0",0,",0",24,",0",0,",0",1,,,,9,,0.6,",0,08,",0,",,0,31,+",25,",,0,08,",25.1,",,0,06,",30.6,",0,27,+",3311.9,0,22.2,"1,,,0,0,2",22.2,"1,,,0,0,3",85.4,",0",32.8,"1,,,0,0,2",28.9,"1,,,0,0,3",7.2,"1,,,0,0,2",3.9,"1,,,0,0,3",11.1,"1,,,0,0,2",10,"1,,,0,0,3",15,"1,,,0,0,2",15.4,"1,,,0,0,3",25.2,"1,,,0,0,2",22.4,"1,,,0,0,3",101.3,",,,0",,,43,",,,0",17.43,2.60,,,",0",23.96,",,,0",10.9,",,,0",21468,",X",,,,,,,315,",X",315,",X",,,,,,,23.6,",X",15.2,",X"
USW00024127,1993-06,6,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4,",X",98.2,0,40.7,",0",11,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",21,",0",4,",0",,,,,6,,4.4,",0,13,",0,",,0,30,+",0,",T,0,02,",8.9,",,0,02,",34.4,",0,27,",3374,0,25,"1,,,0,0,2",25,"1,,,0,0,3",62.1,",0",35.6,"1,,,0,0,2",31.7,"1,,,0,0,3",12.2,"1,,,0,0,2",12.8,"1,,,0,0,3",15.6,"1,,,0,0,2",15.6,"1,,,0,0,3",17.7,"1,,,0,0,2",18.4,"1,,,0,0,3",27.7,"1,,,0,0,2",24.8,"1,,,0,0,3",29,",,,0",,,0,",T,,0",17.62,-1.98,,,",0",24.34,",,,0",10.9,",,,0",21564,",X",,,,,,,225,",X",225,",X",,,,,,,25.7,",X",21.5,",X"
USW00024127,1993-07,7,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4,",X",193.4,0,95.2,",0",7,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",30,",0",7,",0",1,,,,5,,8.9,",0,05,",0,",,0,31,+",0,",,0,31,+",16.5,",,0,23,",35.6,",0,28,",11.6,0,26.1,"2,,,0,0,2",26.1,"2,,,0,0,3",11.6,",0",35.6,"2,,,0,0,2",32.2,"2,,,0,0,3",16.7,"2,,,0,0,2",17.8,"2,,,0,0,3",21.7,"2,,,0,0,2",22.2,"2,,,0,0,3",22.2,"2,,,0,0,2",22.6,"2,,,0,0,3",31.6,"2,,,0,0,2",29,"2,,,0,0,3",35,",,,0",,,0,",,,0",21.03,-4.00,,,",0",28.67,",,,0",13.38,",,,0",23727,",X",,,,,,,315,",X",315,",X",,,,,,,20.6,",X",14.8,",X"
USW00024127,1993-08,8,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",4.3,",X",324.8,0,131.4,",0",6,",0",2,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",31,",0",13,",0",,,,,8,,7.8,",0,30,",0,",,0,31,+",0,",T,0,11,",6.9,",,0,11,",35,",0,24,",13.5,0,25.6,",,,0,0,2",25.6,",,,0,0,3",1.9,",0",32.8,",,,0,0,2",30,",,,0,0,3",20,",,,0,0,2",20.6,",,,0,0,3",26.7,",,,0,0,2",24.4,",,,0,0,3",22.8,",,,0,0,2",23.4,",,,0,0,3",30.1,",,,0,0,2",27.7,",,,0,0,3",11.8,",,,0",,,0,",T,,0",22.51,-1.29,,,",0",30.34,",,,0",14.68,",,,0",20399,",X",,,,,,,135,",X",180,",X",,,,,,,20,",X",15.2,",X"
USW00024127,1993-09,9,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.6,",X",379.2,0,54.4,",0",3,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",0,",0",27,",0",3,",0",,,,,2,,5.6,",0,13,",0,",,0,30,+",0,",,0,30,+",2.3,",,0,18,+",34.4,",0,11,",60.8,0,25.6,",,,0,0,2",23.9,",,,0,0,3",47.3,",0",30.6,",,,0,0,2",28.3,",,,0,0,3",13.9,",,,0,0,2",15.6,",,,0,0,3",17.8,",,,0,0,2",17.8,",,,0,0,3",19.1,",,,0,0,2",19.7,",,,0,0,3",26.3,",,,0,0,2",24,",,,0,0,3",5.6,",,,0",,,0,",,,0",18.57,0.19,,,",0",26.32,",,,0",10.82,",,,0",17740,",X",,,,,,,180,",X",180,",X",,,,,,,20,",X",15.6,",X"
USW00024127,1993-10,10,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3.2,",X",385.6,0,6.4,",0",12,",0",7,",0",1,",0",0,",0",0,",0",0,",0",3,",0",0,",0",5,",0",0,",0",1,,,,2,,-2.8,",0,31,+",0,",,0,31,+",0,",,0,31,+",38.9,",,0,07,",30.6,",0,05,",280.9,0,18.3,"1,,,0,0,2",20.6,"2,,,0,0,3",220.1,",0",25.6,"1,,,0,0,2",22.8,"2,,,0,0,3",5,"1,,,0,0,2",5.6,"2,,,0,0,3",8.9,"1,,,0,0,2",8.3,"2,,,0,0,3",11.5,"1,,,0,0,2",12.1,"2,,,0,0,3",16.4,"1,,,0,0,2",14.9,"2,,,0,0,3",70.3,",,,0",,,0,",,,0",11.44,-0.09,,,",0",17.51,",,,0",5.37,",,,0",11303,",X",,,,,,,315,",X",315,",X",,,,,,,16.4,",X",12.5,",X"
USW00024127,1993-11,11,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3,",X",385.6,0,0,",0",5,",0",2,",0",0,",0",4,",0",2,",0",0,",0",27,",0",3,",0",0,",0",0,",0",4,,,,,,-16.1,",0,25,",51,",,0,25,+",104,",,0,24,",6.1,",,0,22,",13.3,",0,09,",784.7,0,5.6,"1,,,0,0,2",5.6,"1,,,0,0,3",503.8,",0",10,"1,,,0,0,2",8.3,"1,,,0,0,3",0,"1,,,0,0,2",0,"1,,,0,0,3",0.6,"1,,,0,0,2",0,"1,,,0,0,3",2.6,"1,,,0,0,2",3.3,"1,,,0,0,3",6,"1,,,0,0,2",4.8,"1,,,0,0,3",13.7,",,,0",,,155,",,,0",1.54,-2.58,,,",0",7.63,",,,0",-4.55,",,,0",11012,",X",,,,,,,315,",X",315,",X",,,,,,,18.5,",X",12.5,",X"
USW00024127,1993-12,12,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",2.9,",X",385.6,0,0,",0",6,",0",3,",0",0,",0",19,",0",3,",0",0,",0",28,",0",5,",0",0,",0",0,",0",11,,1,,1,,-10,",0,22,+",76,",,0,23,+",102,",,0,12,",15.5,",,0,12,",16.7,",0,11,",1361.6,0,3.9,",,,0,0,2",3.3,",,,0,0,3",576.9,",0",6.1,",,,0,0,2",5,",,,0,0,3",0,",,,0,0,2",0,",,,0,0,3",0,",,,0,0,2",0,",,,0,0,3",1.3,",,,0,0,2",0.8,",,,0,0,3",2,",,,0,0,2",1.4,",,,0,0,3",22.4,",,,0",,,211,",,,0",-0.28,0.81,,,",0",4.73,",,,0",-5.28,",,,0",7025,",X",,,,,,,180,",X",135,",X",,,,,,,18.5,",X",13,",X"
USW00024127,1994-01,1,40.7781,-111.9694,1287.8,"SALT LAKE CITY INTERNATIONAL AIRPORT, UT US",3,",X",0,0,0,",0",5,",0",2,",0",0,",0",8,",0",1,",0",0,",0",25,",0",1,",0",0,",0",0,",0",3,,1,,,,-7.8,",0,31,",76,",,0,09,",127,",,0,09,",8.6,",,0,09,",13.9,",0,23,",1847.1,0,3.9,"3,,,0,0,2",2.8,"2,,,0,0,3",485.5,",0",6.7,"2,,,0,0,2",5,"3,,,0,0,3",-1.7,"3,,,0,0,2",-1.1,"2,,,0,0,3",0.6,"2,,,0,0,2",0,"3,,,0,0,3",1.1,"3,,,0,0,2",0.9,"2,,,0,0,3",3.2,"2,,,0,0,2",2,"3,,,0,0,3",15.8,",,,0",,,158,",,,0",2.67,5.06,,,",0",7.49,",,,0",-2.14,",,,0",8381,",X",,,,,,,360,",X",315,",X",,,,,,,12.9,",X",10.7,",X"
